date,generated_kWh,maxtempF,mintempF,avgtempF,totalSnow_cm,sunHour,uvIndex,humidity,precipInches,pressureInches,cloudcover,windspeedMiles,visibilityMiles,lag_1,lag_2
2018-08-13,18.0,71,62,69,0.0,13.5,6,69,0.2,30,100,13,4,22.0,17.0
2018-08-14,14.0,73,60,69,0.0,12.4,6,66,0.1,30,75,12,6,18.0,22.0
2018-08-15,10.0,71,63,69,0.0,11.3,5,68,0.0,31,86,11,6,14.0,18.0
2018-08-16,10.0,78,59,73,0.0,14.5,6,52,0.0,30,4,10,6,10.0,14.0
2018-08-17,23.0,74,62,69,0.0,14.5,5,45,0.0,31,13,8,6,10.0,10.0
2018-08-18,23.0,71,57,67,0.0,9.4,5,60,0.0,31,86,11,6,23.0,10.0
2018-08-19,9.0,77,58,70,0.0,9.4,6,62,0.0,31,53,12,6,23.0,23.0
2018-08-20,21.0,72,65,69,0.0,7.1,5,76,0.0,31,88,6,6,9.0,23.0
2018-08-20,21.0,72,65,69,0.0,7.1,5,76,0.0,31,88,6,6,21.0,9.0
2018-08-21,7.0,79,62,74,0.0,10.5,5,55,0.0,31,40,4,6,21.0,21.0
2018-08-22,16.0,79,64,74,0.0,11.6,6,53,0.0,31,16,9,6,7.0,21.0
2018-08-23,23.0,75,62,69,0.0,8.2,6,62,0.0,30,71,11,6,16.0,7.0
2018-08-24,11.0,67,58,63,0.0,10.5,5,46,0.0,30,42,14,6,23.0,16.0
2018-08-25,14.0,63,53,60,0.0,11.6,4,58,0.0,30,10,15,6,11.0,23.0
2018-08-26,19.0,67,51,60,0.0,7.0,5,42,0.0,30,78,12,6,14.0,11.0
2018-08-27,8.0,65,60,64,0.0,7.0,4,67,0.0,30,83,14,6,19.0,14.0
2018-08-28,9.0,73,58,68,0.0,11.6,5,50,0.0,31,7,5,6,8.0,19.0
2018-08-29,16.0,74,59,66,0.0,9.3,5,54,0.0,30,37,4,6,9.0,8.0
2018-08-30,5.0,69,57,64,0.0,11.6,4,46,0.0,31,46,12,6,16.0,9.0
2018-08-31,20.0,68,54,63,0.0,11.6,5,43,0.0,31,44,5,6,5.0,16.0
2018-09-01,10.0,73,56,67,0.0,11.6,5,42,0.0,31,2,4,6,20.0,5.0
2018-09-02,25.0,75,55,67,0.0,11.6,5,45,0.0,31,10,8,6,10.0,20.0
2018-09-03,21.0,71,58,66,0.0,6.8,5,66,0.0,31,100,8,6,25.0,10.0
2018-09-04,5.0,77,62,71,0.0,10.4,5,73,0.0,31,47,7,6,21.0,25.0
2018-09-05,12.0,78,63,72,0.0,11.6,5,65,0.1,31,19,4,5,5.0,21.0
2018-09-06,13.0,70,59,66,0.0,9.1,4,73,0.0,30,61,10,6,12.0,5.0
2018-09-07,14.0,64,56,61,0.0,11.6,5,51,0.0,30,29,13,6,13.0,12.0
2018-09-08,21.0,66,52,61,0.0,9.1,5,56,0.0,31,41,10,6,14.0,13.0
2018-09-09,10.0,76,58,68,0.0,11.6,4,48,0.0,31,10,10,6,21.0,14.0
2018-09-10,20.0,70,59,66,0.0,7.8,5,62,0.0,31,73,10,6,10.0,21.0
2018-09-11,11.0,77,58,70,0.0,11.6,6,54,0.0,31,9,15,6,20.0,10.0
2018-09-12,21.0,65,57,62,0.0,6.5,5,79,0.0,31,100,9,6,11.0,20.0
2018-09-13,10.0,68,53,62,0.0,11.6,5,51,0.0,31,10,6,6,21.0,11.0
2018-09-14,9.0,67,53,61,0.0,8.9,5,49,0.0,31,45,10,6,10.0,21.0
2018-09-15,9.0,68,53,63,0.0,11.6,5,52,0.0,31,25,9,5,9.0,10.0
2018-09-16,10.0,73,53,65,0.0,11.6,5,47,0.0,31,21,8,6,9.0,9.0
2018-09-17,14.0,78,56,70,0.0,11.6,6,40,0.0,31,0,7,6,10.0,9.0
2018-09-18,18.0,75,63,71,0.0,11.6,6,56,0.0,30,2,15,6,14.0,10.0
2018-09-19,18.0,74,60,69,0.0,11.6,6,52,0.0,30,15,15,6,18.0,14.0
2018-09-19,18.0,74,60,69,0.0,11.6,6,52,0.0,30,15,15,6,18.0,18.0
2018-09-20,13.0,75,61,69,0.0,11.6,6,55,0.0,30,11,15,6,18.0,18.0
2018-09-21,17.0,64,57,62,0.0,11.6,5,43,0.0,30,13,22,6,13.0,18.0
2018-09-22,17.0,60,52,56,0.0,7.4,4,65,0.0,31,100,13,1,17.0,13.0
2018-09-23,5.0,52,49,51,0.0,6.0,3,93,0.4,30,100,11,3,17.0,17.0
2018-09-24,4.0,58,47,54,0.0,11.6,3,63,0.0,31,18,12,5,5.0,17.0
2018-09-25,15.0,61,47,56,0.0,11.6,4,49,0.0,31,15,4,6,4.0,5.0
2018-09-26,14.0,66,46,58,0.0,11.6,4,40,0.0,31,8,7,6,15.0,4.0
2018-09-27,17.0,70,52,63,0.0,11.6,5,40,0.0,31,0,7,6,14.0,15.0
2018-09-28,16.0,61,49,57,0.0,10.2,4,57,0.0,31,42,11,6,17.0,14.0
2018-09-29,12.0,60,44,54,0.0,11.6,4,40,0.0,31,4,6,6,16.0,17.0
2018-09-30,15.0,62,42,55,0.0,11.6,4,47,0.0,31,6,4,6,12.0,16.0
2018-10-01,9.0,57,48,53,0.0,10.2,3,54,0.0,31,44,19,6,15.0,12.0
2018-10-02,10.0,60,49,56,0.0,5.9,3,87,0.0,31,100,10,6,9.0,15.0
2018-10-03,6.0,61,52,57,0.0,8.7,3,59,0.0,31,86,9,6,10.0,9.0
2018-10-04,15.0,67,50,61,0.0,11.6,5,61,0.0,31,8,9,6,6.0,10.0
2018-10-05,12.0,72,53,64,0.0,11.6,5,50,0.0,31,2,7,6,15.0,6.0
2018-10-06,13.0,72,55,65,0.0,11.6,5,53,0.0,30,3,6,6,12.0,15.0
2018-10-07,12.0,60,50,56,0.0,11.5,3,56,0.0,31,20,9,6,13.0,12.0
2018-10-08,12.0,62,47,56,0.0,11.5,4,50,0.0,31,8,6,6,12.0,13.0
2018-10-09,11.0,67,47,58,0.0,8.7,4,44,0.0,31,63,5,6,12.0,12.0
2018-10-10,12.0,72,54,64,0.0,11.4,5,52,0.0,30,0,11,6,11.0,12.0
2018-10-11,12.0,74,58,68,0.0,11.0,5,57,0.0,30,9,14,6,12.0,11.0
2018-10-12,11.0,74,57,68,0.0,10.6,5,57,0.0,31,14,14,6,12.0,12.0
2018-10-13,9.0,77,62,71,0.0,10.5,6,55,0.0,30,5,12,6,11.0,12.0
2018-10-14,10.0,74,60,68,0.0,10.5,5,49,0.0,30,15,14,6,9.0,11.0
2018-10-15,9.0,74,60,68,0.0,10.4,6,51,0.0,30,21,10,6,10.0,9.0
2018-10-16,11.0,76,59,69,0.0,10.4,6,45,0.0,31,15,4,6,9.0,10.0
2018-10-17,11.0,67,56,63,0.0,10.0,5,65,0.0,31,44,4,6,11.0,9.0
2018-10-18,6.0,61,51,57,0.0,6.8,4,68,0.0,31,95,10,6,11.0,11.0
2018-10-19,4.0,61,46,55,0.0,10.0,4,65,0.0,31,58,5,6,6.0,11.0
2018-10-19,4.0,61,46,55,0.0,10.0,4,65,0.0,31,58,5,6,4.0,6.0
2018-10-20,5.0,61,45,55,0.0,10.3,4,52,0.0,31,10,1,6,4.0,4.0
2018-10-21,9.0,64,47,57,0.0,10.2,4,50,0.0,31,10,4,6,5.0,4.0
2018-10-22,6.0,56,49,55,0.0,6.7,4,64,0.0,31,69,9,6,9.0,5.0
2018-10-23,8.0,58,47,54,0.0,10.0,4,64,0.0,31,97,15,6,6.0,9.0
2018-10-24,6.0,61,55,59,0.0,5.1,3,75,0.0,31,96,11,6,8.0,6.0
2018-10-25,2.0,55,50,54,0.0,5.0,3,74,0.0,31,100,7,6,6.0,8.0
2018-10-26,3.0,53,44,50,0.0,5.0,3,72,0.0,30,97,11,6,2.0,6.0
2018-10-27,2.0,52,43,48,0.0,10.0,3,58,0.0,30,20,5,5,3.0,2.0
2018-10-28,8.0,47,37,42,0.0,10.0,2,46,0.0,30,6,16,6,2.0,3.0
2018-10-29,7.0,43,35,40,0.0,5.0,1,73,0.0,30,100,10,6,8.0,2.0
2018-10-30,2.0,48,37,42,0.0,4.9,2,87,0.0,30,100,11,5,7.0,8.0
2018-10-31,1.0,52,39,47,0.0,9.9,2,65,0.0,30,23,9,6,2.0,7.0
2018-11-01,6.0,55,47,52,0.0,6.6,3,70,0.0,30,67,11,6,1.0,2.0
2018-11-02,2.0,52,44,48,0.0,9.8,2,56,0.0,31,9,10,6,6.0,1.0
2018-11-03,9.0,51,40,46,0.0,9.8,3,57,0.0,31,7,6,6,2.0,6.0
2018-11-04,7.0,56,39,48,0.0,9.7,3,64,0.0,30,16,6,6,9.0,2.0
2018-11-05,7.0,57,44,52,0.0,9.7,4,68,0.0,30,8,6,6,7.0,9.0
2018-11-06,5.0,66,50,59,0.0,9.7,4,52,0.0,30,15,10,6,7.0,7.0
2018-11-07,5.0,55,51,53,0.0,6.5,4,67,0.0,30,85,16,1,5.0,7.0
2018-11-08,2.0,55,46,50,0.0,9.6,3,59,0.0,31,4,6,6,5.0,5.0
2018-11-09,8.0,55,45,51,0.0,9.5,3,67,0.0,30,50,10,6,2.0,5.0
2018-11-10,5.0,55,51,54,0.0,4.8,3,80,0.0,30,100,12,1,8.0,2.0
2018-11-11,1.0,56,50,54,0.0,4.7,3,74,0.0,30,100,15,6,5.0,8.0
2018-11-12,2.0,52,49,51,0.0,5.2,3,88,0.1,30,90,4,4,1.0,5.0
2018-11-13,2.0,54,48,51,0.0,5.2,4,74,0.0,31,74,15,3,2.0,1.0
2018-11-14,6.0,54,44,49,0.0,8.7,3,69,0.0,31,10,9,6,2.0,2.0
2018-11-15,5.0,56,44,51,0.0,8.7,4,53,0.0,31,2,6,6,6.0,2.0
2018-11-16,6.0,52,40,46,0.0,5.8,3,57,0.0,31,0,5,6,5.0,6.0
2018-11-17,1.0,48,38,43,0.0,5.8,3,57,0.0,31,2,12,6,6.0,5.0
2018-11-18,6.0,44,36,39,0.0,5.8,2,48,0.0,31,0,12,6,1.0,6.0
2018-11-18,6.0,44,36,39,0.0,5.8,2,48,0.0,31,0,12,6,6.0,1.0
2018-11-19,7.0,42,35,40,0.0,4.0,2,72,0.0,31,97,15,6,6.0,6.0
2018-11-20,2.0,41,37,39,0.0,4.0,2,57,0.0,30,100,16,6,7.0,6.0
2018-11-21,1.0,44,36,40,0.0,3.9,1,65,0.0,30,64,5,6,2.0,7.0
2018-11-22,4.0,44,33,39,0.0,5.8,1,68,0.0,31,8,5,6,1.0,2.0
2018-11-23,5.0,48,35,42,0.0,5.8,3,65,0.0,31,21,6,6,4.0,1.0
2018-11-24,5.0,42,39,40,0.0,2.1,2,78,0.0,30,76,4,1,5.0,4.0
2018-11-25,2.0,40,36,38,0.0,3.9,1,82,0.0,30,43,9,6,5.0,5.0
2018-11-26,0.0,43,39,42,0.0,2.1,2,87,0.1,30,100,8,5,2.0,5.0
2018-11-27,1.0,43,36,39,0.0,5.8,1,78,0.0,31,37,5,6,0.0,2.0
2018-11-28,3.0,49,41,46,0.0,2.1,2,85,0.0,30,100,15,1,1.0,0.0
2018-11-29,1.0,51,50,51,0.0,3.9,3,79,0.1,30,100,20,4,3.0,1.0
2018-11-30,2.0,52,46,50,0.0,3.9,2,73,0.0,30,70,13,6,1.0,3.0
2018-12-01,4.0,49,44,47,0.0,2.0,3,75,0.0,30,100,15,1,2.0,1.0
2018-12-02,1.0,58,51,56,0.0,2.0,3,84,0.1,30,100,17,5,4.0,2.0
2018-12-03,2.0,56,51,54,0.0,2.0,3,76,0.1,30,100,13,6,1.0,4.0
2018-12-04,1.0,50,43,47,0.0,5.8,2,62,0.0,31,15,4,5,2.0,1.0
2018-12-05,2.0,49,41,45,0.0,2.0,2,85,0.0,31,100,12,1,1.0,2.0
2018-12-06,1.0,55,49,53,0.0,2.0,3,88,0.0,31,100,12,6,2.0,1.0
2018-12-07,0.0,54,46,52,0.0,2.0,3,79,0.0,30,100,21,1,1.0,2.0
2018-12-08,1.0,51,45,50,0.0,2.0,4,64,0.0,30,97,21,6,0.0,1.0
2018-12-09,1.0,50,45,48,0.0,2.0,2,74,0.1,30,99,19,4,1.0,0.0
2018-12-10,2.0,48,42,44,0.0,3.9,2,65,0.0,31,55,14,6,1.0,1.0
2018-12-11,3.0,46,41,44,0.0,3.9,3,62,0.0,31,80,5,6,2.0,1.0
2018-12-12,3.0,42,34,39,0.0,5.8,2,75,0.0,31,15,7,6,3.0,2.0
2018-12-13,5.0,38,31,34,0.0,5.8,2,65,0.0,31,0,14,6,3.0,3.0
2018-12-14,4.0,36,31,34,0.1,3.9,2,63,0.0,31,82,9,6,5.0,3.0
2018-12-15,1.0,35,30,32,0.0,5.8,1,55,0.0,31,13,13,6,4.0,5.0
2018-12-16,3.0,37,33,36,0.0,2.0,1,100,0.0,30,94,8,6,1.0,4.0
2018-12-17,0.0,46,38,42,0.0,5.8,2,80,0.0,31,32,11,6,3.0,1.0
2018-12-18,5.0,47,39,44,0.0,5.8,3,75,0.0,31,2,13,6,0.0,3.0
2018-12-18,5.0,47,39,44,0.0,5.8,3,75,0.0,31,2,13,6,5.0,0.0
2018-12-19,2.0,47,44,46,0.0,2.0,2,84,0.0,30,100,12,6,5.0,5.0
2018-12-20,2.0,47,43,46,0.0,2.0,2,80,0.0,30,100,17,3,2.0,5.0
2018-12-21,1.0,56,46,53,0.0,2.0,3,79,0.2,30,98,24,4,2.0,2.0
2018-12-22,1.0,52,46,50,0.0,3.9,3,73,0.0,30,66,16,6,1.0,2.0
2018-12-23,3.0,51,44,47,0.0,2.0,3,90,0.1,31,100,7,5,1.0,1.0
2018-12-24,0.0,47,40,44,0.0,5.8,2,68,0.0,31,21,5,6,3.0,1.0
2018-12-25,3.0,43,36,39,0.0,5.8,2,72,0.0,31,1,7,6,0.0,3.0
2018-12-26,4.0,40,34,37,0.0,5.8,2,57,0.0,31,40,5,6,3.0,0.0
2018-12-27,4.0,40,34,37,0.0,2.0,2,48,0.0,31,100,4,6,4.0,3.0
2018-12-28,2.0,39,33,37,0.0,2.0,2,63,0.0,31,75,5,6,4.0,4.0
2018-12-29,1.0,49,39,45,0.0,2.0,2,87,0.0,31,100,17,6,2.0,4.0
2018-12-30,1.0,47,42,45,0.0,2.0,2,85,0.0,31,95,11,6,1.0,2.0
2018-12-31,1.0,50,46,48,0.0,5.8,2,88,0.0,31,45,7,6,1.0,1.0
2019-01-01,1.0,48,44,47,0.0,3.9,2,86,0.0,31,90,11,1,1.0,1.0
2019-01-02,1.0,44,42,43,0.0,3.9,2,61,0.0,31,70,10,6,1.0,1.0
2019-01-03,1.0,42,41,42,0.0,2.0,2,74,0.0,31,98,3,6,1.0,1.0
2019-01-04,3.0,42,39,41,0.0,2.0,1,71,0.0,31,90,8,6,1.0,1.0
2019-01-05,1.0,45,42,44,0.0,2.0,2,79,0.0,31,92,11,6,3.0,1.0
2019-01-06,0.0,43,42,43,0.0,2.0,2,83,0.0,31,95,4,2,1.0,3.0
2019-01-07,0.0,47,41,45,0.0,2.0,2,90,0.0,31,100,9,6,0.0,1.0
2019-01-08,1.0,47,44,46,0.0,2.0,2,64,0.0,31,100,19,6,0.0,0.0
2019-01-09,1.0,45,37,42,0.0,5.8,2,57,0.0,31,8,13,6,1.0,0.0
2019-01-10,4.0,41,35,39,0.0,2.0,2,68,0.0,31,79,4,6,1.0,1.0
2019-01-11,2.0,47,39,45,0.0,2.0,2,82,0.0,31,99,9,1,4.0,1.0
2019-01-12,2.0,47,43,46,0.0,2.0,2,88,0.1,31,100,15,5,2.0,4.0
2019-01-13,0.0,50,47,50,0.0,3.2,2,86,0.1,30,100,19,5,2.0,2.0
2019-01-14,2.0,47,39,44,0.0,5.1,2,64,0.0,31,37,11,5,0.0,2.0
2019-01-15,2.0,46,38,44,0.0,3.2,3,76,0.0,31,100,13,6,2.0,0.0
2019-01-16,2.0,43,40,42,0.0,3.2,2,71,0.0,30,77,14,6,2.0,2.0
2019-01-17,1.0,43,37,40,0.0,8.7,1,66,0.1,30,49,15,4,2.0,2.0
2019-01-17,1.0,43,37,40,0.0,8.7,1,66,0.1,30,49,15,4,1.0,2.0
2019-01-18,2.0,40,32,36,0.0,3.3,2,63,0.0,31,86,4,6,1.0,1.0
2019-01-19,4.0,38,31,34,0.0,8.7,2,54,0.0,30,46,9,6,2.0,1.0
2019-01-20,6.0,36,29,33,0.0,8.7,2,47,0.0,31,6,7,6,4.0,2.0
2019-01-21,5.0,37,30,34,0.0,8.7,2,45,0.0,31,18,3,6,6.0,4.0
2019-01-22,6.0,31,29,30,2.6,3.3,2,89,0.1,30,100,14,1,5.0,6.0
2019-01-23,1.0,32,28,30,0.5,5.1,1,82,0.0,30,39,8,6,6.0,5.0
2019-01-24,2.0,35,28,32,0.3,5.1,1,88,0.0,30,41,3,6,1.0,6.0
2019-01-25,2.0,36,29,33,0.0,3.3,2,91,0.0,30,79,10,6,2.0,1.0
2019-01-26,1.0,44,41,43,0.0,3.3,2,92,0.0,30,100,13,1,2.0,2.0
2019-01-27,2.0,45,39,42,0.0,3.4,2,85,0.2,30,100,16,4,1.0,2.0
2019-01-28,1.0,42,37,41,0.0,6.9,2,64,0.1,30,89,16,5,2.0,1.0
2019-01-29,3.0,39,32,36,0.2,5.2,1,64,0.0,30,21,10,6,1.0,2.0
2019-01-30,5.0,36,33,35,6.5,3.4,1,83,0.0,30,100,3,1,3.0,1.0
2019-01-31,2.0,33,27,31,0.0,5.2,2,86,0.0,30,76,6,6,5.0,3.0
2019-02-01,1.0,38,30,37,3.4,3.4,2,98,0.0,30,100,5,0,2.0,5.0
2019-02-02,2.0,35,34,35,0.0,3.4,1,98,0.3,30,100,9,3,1.0,2.0
2019-02-03,2.0,40,32,37,0.4,8.7,1,93,0.0,31,29,4,6,2.0,1.0
2019-02-04,3.0,39,31,37,0.0,3.5,2,64,0.0,31,100,16,1,2.0,2.0
2019-02-05,2.0,44,35,39,0.0,7.0,1,75,0.0,31,98,7,6,3.0,2.0
2019-02-06,2.0,44,36,42,0.0,3.5,3,88,0.0,31,100,13,5,2.0,3.0
2019-02-07,2.0,50,43,48,0.0,7.0,2,61,0.0,30,85,12,6,2.0,2.0
2019-02-08,5.0,49,42,46,0.0,3.5,2,78,0.0,30,100,21,5,2.0,2.0
2019-02-09,1.0,50,46,48,0.0,7.0,2,62,0.0,30,48,23,6,5.0,2.0
2019-02-10,4.0,49,43,47,0.0,3.5,2,81,0.1,30,100,15,5,1.0,5.0
2019-02-11,2.0,46,38,43,0.0,7.0,2,70,0.0,31,90,11,6,4.0,1.0
2019-02-12,4.0,47,35,42,0.0,7.0,2,70,0.0,31,51,8,6,2.0,4.0
2019-02-13,9.0,47,35,41,0.0,9.5,3,67,0.0,31,22,8,6,4.0,2.0
2019-02-14,8.0,55,37,46,0.0,9.9,2,44,0.0,31,32,4,6,9.0,4.0
2019-02-15,9.0,60,42,51,0.0,10.0,4,45,0.0,31,0,6,6,8.0,9.0
2019-02-16,9.0,57,41,49,0.0,10.1,3,60,0.0,31,2,9,6,9.0,8.0
2019-02-16,9.0,57,41,49,0.0,10.1,3,60,0.0,31,2,9,6,9.0,9.0
2019-02-17,9.0,59,43,51,0.0,8.4,3,54,0.0,31,74,10,6,9.0,9.0
2019-02-18,9.0,57,44,51,0.0,10.5,4,62,0.0,31,16,7,6,9.0,9.0
2019-02-19,9.0,51,42,47,0.0,10.6,2,63,0.0,31,14,11,6,9.0,9.0
2019-02-20,9.0,52,39,46,0.0,10.6,2,61,0.0,31,46,9,6,9.0,9.0
2019-02-21,11.0,53,42,49,0.0,10.0,3,70,0.0,31,56,8,6,9.0,9.0
2019-02-22,6.0,57,44,51,0.0,10.7,4,74,0.0,31,35,3,6,11.0,9.0
2019-02-23,4.0,57,43,51,0.0,10.7,4,60,0.0,31,0,7,6,6.0,11.0
2019-02-24,11.0,61,45,54,0.0,10.8,4,28,0.0,31,0,2,6,4.0,6.0
2019-02-25,8.0,66,45,56,0.0,10.8,4,38,0.0,31,0,3,6,11.0,4.0
2019-02-26,11.0,69,51,60,0.0,10.8,5,45,0.0,31,0,2,6,8.0,11.0
2019-02-27,11.0,64,49,57,0.0,10.9,4,50,0.0,31,0,6,6,11.0,8.0
2019-02-28,11.0,56,43,51,0.0,7.0,4,69,0.0,31,89,13,6,11.0,11.0
2019-03-01,3.0,47,44,46,0.0,5.5,2,73,0.0,31,94,10,1,11.0,11.0
2019-03-02,3.0,52,44,49,0.0,7.0,2,74,0.0,30,100,11,6,3.0,11.0
2019-03-03,2.0,54,48,52,0.0,5.5,3,79,0.2,30,100,19,4,3.0,3.0
2019-03-04,2.0,50,45,48,0.0,7.1,2,61,0.1,30,91,21,5,2.0,3.0
2019-03-05,7.0,52,42,47,0.0,10.1,2,55,0.0,30,26,13,5,2.0,2.0
2019-03-06,9.0,52,46,51,0.0,5.6,3,74,0.0,30,100,15,5,7.0,2.0
2019-03-07,6.0,51,46,49,0.0,7.1,2,63,0.0,30,75,21,6,9.0,7.0
2019-03-08,6.0,52,42,48,0.0,8.6,2,58,0.0,30,73,11,6,6.0,9.0
2019-03-09,8.0,53,47,50,0.0,10.1,3,68,0.0,30,94,20,6,6.0,6.0
2019-03-10,5.0,51,43,48,0.0,7.1,2,70,0.1,30,100,26,5,8.0,6.0
2019-03-11,7.0,46,39,43,0.0,7.2,2,63,0.0,31,100,20,6,5.0,8.0
2019-03-12,10.0,51,39,48,0.0,8.6,2,50,0.0,30,50,21,6,7.0,5.0
2019-03-13,5.0,47,42,45,0.0,7.2,2,75,0.1,30,100,22,3,10.0,7.0
2019-03-14,7.0,54,43,48,0.0,7.3,2,82,0.3,30,100,22,3,5.0,10.0
2019-03-15,7.0,55,45,53,0.0,6.0,3,79,0.2,30,100,20,4,7.0,5.0
2019-03-16,2.0,51,49,51,0.0,6.0,3,77,0.0,30,100,20,1,7.0,7.0
2019-03-17,4.0,48,40,46,0.0,8.8,2,63,0.1,30,100,17,6,2.0,7.0
2019-03-18,13.0,50,38,45,0.0,11.6,3,54,0.0,31,27,11,5,4.0,2.0
2019-03-18,13.0,50,38,45,0.0,11.6,3,54,0.0,31,27,11,5,13.0,4.0
2019-03-19,14.0,53,37,47,0.0,11.6,3,55,0.0,31,51,6,6,13.0,13.0
2019-03-20,6.0,55,43,51,0.0,6.0,4,69,0.0,31,96,7,6,14.0,13.0
2019-03-21,10.0,59,44,54,0.0,11.6,4,62,0.0,31,33,4,6,6.0,14.0
2019-03-22,19.0,67,45,58,0.0,11.6,3,44,0.0,31,0,5,6,10.0,6.0
2019-03-23,19.0,53,43,49,0.0,7.6,3,76,0.0,31,84,4,6,19.0,10.0
2019-03-24,3.0,52,41,48,0.0,11.6,3,45,0.0,31,9,7,6,19.0,19.0
2019-03-25,21.0,50,42,47,0.0,6.3,3,56,0.0,31,100,19,6,3.0,19.0
2019-03-26,10.0,51,43,48,0.0,9.0,2,57,0.0,31,84,7,6,21.0,3.0
2019-03-27,12.0,53,40,49,0.0,7.7,3,56,0.0,31,90,4,6,10.0,21.0
2019-03-28,7.0,55,43,51,0.0,9.0,4,60,0.0,31,77,3,6,12.0,10.0
2019-03-29,7.0,66,44,58,0.0,11.6,4,51,0.0,31,3,3,6,7.0,12.0
2019-03-30,21.0,65,47,58,0.0,11.6,4,50,0.0,31,27,5,6,7.0,7.0
2019-03-31,18.0,56,46,52,0.0,10.3,3,63,0.0,31,33,12,6,21.0,7.0
2019-04-01,15.0,60,38,51,0.0,11.6,4,51,0.0,31,9,9,6,18.0,21.0
2019-04-02,21.0,60,46,54,0.0,7.8,4,70,0.0,30,76,11,6,15.0,18.0
2019-04-03,10.0,50,39,47,0.0,9.1,3,56,0.0,30,68,9,6,21.0,15.0
2019-04-04,15.0,51,39,46,0.0,9.1,3,56,0.0,30,89,5,6,10.0,21.0
2019-04-05,10.0,56,40,50,0.0,9.1,4,47,0.0,30,72,7,6,15.0,10.0
2019-04-06,14.0,58,43,53,0.0,11.6,3,55,0.0,30,33,6,6,10.0,15.0
2019-04-07,13.0,68,49,61,0.0,11.6,5,52,0.0,30,20,8,5,14.0,10.0
2019-04-08,15.0,64,50,58,0.0,11.6,4,60,0.0,30,22,3,6,13.0,14.0
2019-04-09,12.0,60,49,55,0.0,10.4,3,64,0.0,30,43,10,6,15.0,13.0
2019-04-10,20.0,54,41,48,0.0,11.6,3,50,0.0,30,8,13,6,12.0,15.0
2019-04-11,20.0,52,36,46,0.0,11.6,3,45,0.0,31,6,10,6,20.0,12.0
2019-04-12,19.0,48,38,45,0.0,11.6,3,44,0.0,31,47,10,6,20.0,20.0
2019-04-13,12.0,47,33,42,0.0,9.3,3,39,0.0,31,81,11,6,19.0,20.0
2019-04-14,16.0,51,32,45,0.0,10.4,3,49,0.0,31,88,9,6,12.0,19.0
2019-04-15,14.0,61,38,52,0.0,11.6,4,52,0.0,31,7,10,6,16.0,12.0
2019-04-16,23.0,64,46,57,0.0,10.4,4,48,0.0,30,31,9,6,14.0,16.0
2019-04-17,14.0,60,49,56,0.0,9.3,3,65,0.0,31,72,3,6,23.0,14.0
2019-04-17,14.0,60,49,56,0.0,9.3,3,65,0.0,31,72,3,6,14.0,23.0
2019-04-18,10.0,70,49,63,0.0,11.6,5,42,0.0,31,4,12,6,14.0,14.0
2019-04-19,24.0,74,54,66,0.0,11.6,5,41,0.0,31,8,10,6,10.0,14.0
2019-04-20,23.0,75,57,68,0.0,11.6,6,35,0.0,31,0,8,6,24.0,10.0
2019-04-21,24.0,76,54,68,0.0,11.6,5,40,0.0,31,0,7,6,23.0,24.0
2019-04-22,24.0,75,57,69,0.0,11.6,6,33,0.0,30,7,10,6,24.0,23.0
2019-04-23,20.0,70,53,64,0.0,11.6,5,47,0.0,30,13,12,6,24.0,24.0
2019-04-24,17.0,72,53,66,0.0,10.5,5,47,0.0,30,49,17,6,20.0,24.0
2019-04-25,21.0,58,49,55,0.0,8.3,3,76,0.1,30,100,15,5,17.0,20.0
2019-04-26,8.0,62,48,57,0.0,11.6,4,52,0.0,30,30,10,6,21.0,17.0
2019-04-27,21.0,56,47,52,0.0,11.6,4,55,0.0,30,58,18,6,8.0,21.0
2019-04-28,15.0,56,45,51,0.0,9.4,3,66,0.1,31,79,6,6,21.0,8.0
2019-04-29,8.0,61,44,56,0.0,12.4,4,49,0.0,31,62,4,6,15.0,21.0
2019-04-30,17.0,60,46,54,0.0,12.4,4,72,0.0,31,79,5,6,8.0,15.0
2019-05-01,10.0,60,43,55,0.0,13.5,4,58,0.0,31,31,4,6,17.0,8.0
2019-05-02,22.0,58,44,55,0.0,13.5,4,76,0.1,30,81,10,6,10.0,17.0
2019-05-03,10.0,54,44,51,0.0,9.4,4,59,0.0,30,91,8,6,22.0,10.0
2019-05-04,11.0,50,41,47,0.0,14.5,2,54,0.0,30,17,16,6,10.0,22.0
2019-05-05,23.0,51,40,48,0.0,13.5,3,53,0.0,31,67,11,6,11.0,10.0
2019-05-06,20.0,52,40,48,0.0,10.4,3,63,0.0,31,78,10,6,23.0,11.0
2019-05-07,10.0,57,41,53,0.0,12.5,4,47,0.0,31,64,8,6,20.0,23.0
2019-05-08,17.0,57,48,53,0.0,12.5,3,90,0.2,30,100,12,3,10.0,20.0
2019-05-09,9.0,61,45,56,0.0,12.5,4,65,0.1,30,42,6,6,17.0,10.0
2019-05-10,13.0,59,48,55,0.0,15.2,3,66,0.1,30,44,9,6,9.0,17.0
2019-05-11,14.0,59,46,55,0.0,15.6,3,55,0.0,30,67,16,6,13.0,9.0
2019-05-12,24.0,56,44,53,0.0,15.7,4,54,0.0,31,59,7,6,14.0,13.0
2019-05-13,23.0,60,41,54,0.0,15.7,4,42,0.0,31,4,9,6,24.0,14.0
